id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
5469300270,20140506T000000,234000,3,1.75,1490,8366,1,0,0,4,7,1010,1975,0,98042,47.375,-122.14,1490,7469
8681660060,20140929T000000,503000,4,2.5,2470,5044,2,0,0,3,9,2470,2005,0,98155,47.7728,-122.271,2790,5583
3902300350,20140806T000000,606000,4,2.25,2390,8858,1,0,0,4,8,1740,1979,0,98033,47.6925,-122.184,2240,8858
6392003490,20140723T000000,433500,3,1,1230,6000,1,0,0,4,7,780,1937,0,98115,47.6839,-122.281,1570,5000
3342700465,20150123T000000,250000,3,1.5,2840,10182,1,0,0,3,8,1510,1951,0,98056,47.524,-122.2,2210,9669
2592210160,20140805T000000,719000,3,2.5,2120,9307,2,0,0,4,9,2120,1984,0,98006,47.5477,-122.141,2290,11524
616000160,20141210T000000,381000,3,2,1770,14400,1,0,0,4,8,1770,1959,0,98166,47.415,-122.337,1900,14400
1687000270,20140528T000000,267000,3,2.5,2495,4400,2,0,0,3,8,2495,2007,0,98001,47.288,-122.283,2434,4400
4102000075,20140522T000000,275000,1,0.75,1170,14149,1,0,0,5,7,880,1962,0,98022,47.2653,-121.91,1130,24513
8078460550,20140513T000000,651000,4,2.5,2740,7140,2,0,0,3,8,2740,1993,0,98074,47.6334,-122.021,2260,7035
2710600070,20150204T000000,439000,2,1,1050,5671,1,0,0,3,7,850,1949,0,98115,47.6767,-122.286,1850,5243
37000435,20150214T000000,325000,2,1,1130,5070,1,0,0,4,7,1130,1955,0,98146,47.5141,-122.377,860,6300
5100401414,20140502T000000,490000,2,1,880,6380,1,0,0,3,7,880,1938,1994,98115,47.6924,-122.322,1340,6380
5631500254,20141007T000000,519900,4,2.5,2403,6172,2,0,0,3,9,2403,1999,0,98028,47.7361,-122.234,2380,6075
8567300140,20140723T000000,545000,4,2.75,3410,35040,2,0,0,3,9,3410,1984,0,98038,47.4054,-122.03,2580,37263
98000060,20140714T000000,1.06E+06,4,4,5320,20041,2,0,0,3,11,5320,2003,0,98075,47.5852,-121.966,4640,17268
2205500400,20140514T000000,542000,4,1.75,1900,8250,1,0,0,4,7,950,1955,0,98006,47.5765,-122.147,1480,8360
1726069084,20141208T000000,465000,4,1.75,1810,21650,2,0,0,4,7,1810,1961,0,98077,47.7358,-122.076,2700,29680
8682291840,20150331T000000,408000,2,2,1200,3900,1,0,0,3,8,1200,2006,0,98053,47.72,-122.024,1440,5580
5003600240,20141204T000000,292000,4,2.5,2060,5950,2,0,0,3,8,2060,2000,0,98030,47.3631,-122.192,2242,6406
5636000400,20140507T000000,253000,3,1.75,1250,10122,1,0,0,3,7,1250,1994,0,98010,47.3277,-122.001,1980,10175
3298700125,20140905T000000,280000,2,1,910,4662,1,0,0,5,6,910,1942,0,98106,47.5232,-122.354,890,6050
7880000060,20140604T000000,658588,3,2.25,2560,41346,2,0,0,3,10,2560,1986,0,98027,47.4871,-122.065,3040,35395
7811200310,20141216T000000,635000,4,2.25,1920,8910,1,0,0,4,8,1200,1969,0,98005,47.5897,-122.156,2250,8800
5255690160,20141009T000000,439000,4,2.25,2240,8300,2,0,0,3,8,2240,1978,0,98011,47.7746,-122.197,2340,8500
869700320,20140806T000000,300000,3,2.5,1260,3855,2,0,0,3,8,1260,1999,0,98059,47.4908,-122.154,1310,3344
6052401631,20150205T000000,345000,3,1.5,1360,13496,1,0,0,4,8,1360,1960,0,98198,47.4032,-122.314,1900,10538
5089700260,20140812T000000,283500,4,2.25,2100,8050,2,0,0,3,8,2100,1978,0,98055,47.4391,-122.193,2190,7700
9473200105,20140924T000000,425000,2,1,2110,4920,1.5,0,0,3,7,1460,1911,0,98103,47.6872,-122.339,1390,4732
6678900140,20150319T000000,685000,3,1.75,2210,8955,1,0,1,3,8,1560,1974,0,98033,47.6621,-122.189,2210,8976
9552700550,20150421T000000,750000,3,2.5,2360,12987,2,0,0,3,8,2360,1983,0,98006,47.5471,-122.149,2480,11665
2171400218,20150416T000000,245000,4,1.5,1280,8000,1,0,0,3,6,1280,1960,0,98178,47.4949,-122.255,1420,8211
9122001231,20150403T000000,585444,6,3.75,2740,6924,1,0,2,3,7,1640,1962,0,98144,47.5816,-122.296,1940,6000
6639900012,20140917T000000,706000,4,2.5,2740,7571,2,0,0,3,9,2740,2009,0,98033,47.6962,-122.179,2880,7203
8151601090,20140801T000000,445000,4,2,2630,9099,1.5,0,0,3,7,1830,1944,2009,98146,47.5067,-122.361,1430,6825
6664900260,20150219T000000,241000,3,2,1650,6000,1,0,0,3,7,1650,1990,0,98023,47.2904,-122.353,1870,6000
7663700030,20150503T000000,1.18E+06,2,2.5,1770,7155,2,1,4,3,8,1770,1957,2004,98155,47.7345,-122.285,2410,10476
952000055,20150206T000000,530000,3,1,1500,5750,1.5,0,0,4,7,1050,1927,0,98126,47.5677,-122.376,1500,5060
4292300024,20150302T000000,350000,3,1.5,1430,12199,1,0,0,3,7,1130,1948,0,98133,47.7352,-122.33,1490,8196
8073000550,20150415T000000,1.70E+06,4,3.75,3190,17186,2,1,4,3,10,3190,1999,0,98178,47.5115,-122.246,2290,13496
9238450160,20150428T000000,389000,3,1,1280,9630,1,0,0,3,7,1280,1968,0,98072,47.7677,-122.163,1300,9453
6127600036,20141105T000000,799000,4,2.75,2390,6820,2,0,0,4,7,2140,1945,0,98115,47.6788,-122.27,1980,6820
1370801331,20140804T000000,1.40E+06,4,2.5,4040,9630,1,0,3,4,9,2020,1951,0,98199,47.6408,-122.41,3160,8025
3500100226,20141229T000000,340895,2,1,920,8612,1,0,0,5,7,920,1947,0,98155,47.734,-122.301,1500,7956
319500570,20140505T000000,780000,4,2.5,2730,10281,2,0,2,3,9,2730,1996,0,98074,47.6227,-122.029,2750,7220
3751604974,20141204T000000,350000,2,1.5,1320,73600,1,0,0,3,7,1320,1993,0,98001,47.2755,-122.271,1320,33600
7852030320,20150217T000000,470000,3,2.5,2620,4874,2,0,0,3,7,2620,1999,0,98065,47.5328,-121.879,2360,4231
2481630070,20150128T000000,914600,4,3,3180,80837,2,0,0,3,11,3180,1985,0,98072,47.7336,-122.134,3180,38715
4299000030,20140923T000000,354000,4,2.5,2900,4762,2,0,0,3,8,2900,2005,0,98042,47.3663,-122.129,2900,5173
3886902590,20150226T000000,470000,5,2,1900,6000,1.5,0,0,4,6,1900,1920,0,98033,47.6831,-122.186,2110,8400
9178601000,20140730T000000,715000,3,2,1760,5400,1,0,0,5,7,1160,1927,0,98103,47.6558,-122.331,1640,5400
2861100030,20141007T000000,265000,2,1,760,4000,1,0,0,4,6,760,1950,0,98108,47.5466,-122.304,1640,4500
9471200370,20150330T000000,2.54E+06,4,3,3710,20000,2,0,2,5,10,2760,1936,0,98105,47.6696,-122.261,3970,20000
625049286,20140815T000000,640000,3,1,1530,4944,1,0,0,3,7,1530,1950,0,98103,47.6857,-122.341,1500,4944
133000135,20141120T000000,290000,4,1.75,1990,18900,2,0,0,4,7,1870,1929,0,98168,47.5131,-122.313,1710,12400
7214700830,20140513T000000,480000,5,4.75,3830,35000,1,0,0,3,8,2130,1976,0,98077,47.7597,-122.079,2750,36150
4473400045,20140826T000000,535000,3,2,2040,5600,1,0,1,5,7,1120,1954,0,98144,47.5959,-122.293,2120,4958
9413600350,20140829T000000,907000,3,1.75,2170,12220,1,0,0,5,8,2170,1965,0,98033,47.6537,-122.195,1980,9000
1138010520,20140601T000000,459000,3,1.75,1620,7330,1,0,0,4,7,1090,1974,0,98034,47.7148,-122.213,1380,7191
7431500341,20150424T000000,1.36E+06,3,2.5,3600,21399,1,0,3,3,9,2310,1950,2007,98008,47.6191,-122.099,2830,17559
8830400135,20150305T000000,264950,3,1.5,1470,11599,1,0,0,3,7,1070,1967,0,98030,47.3632,-122.188,1580,9760
5694000710,20141107T000000,352950,3,1,1760,3000,1.5,0,0,1,6,1760,1900,0,98103,47.6598,-122.348,1320,1266
1951820070,20140822T000000,491500,3,2.25,2230,13100,1,0,0,4,8,1510,1974,0,98006,47.5413,-122.174,2010,10650
6137500320,20140625T000000,1.23E+06,4,3.5,3770,37034,2,0,0,3,10,2830,1989,0,98007,47.6463,-122.151,3200,36342
6703100070,20150406T000000,369500,3,1,1200,9194,1,0,0,4,7,1200,1952,0,98155,47.7362,-122.319,1330,8650
339350070,20150318T000000,566000,3,2.5,2090,6294,2,0,0,3,9,2090,2004,0,98052,47.686,-122.095,2520,5735
7399300860,20140825T000000,290000,3,2.25,1500,7308,1,0,0,4,7,1210,1968,0,98055,47.4621,-122.187,1480,7400
8907500070,20150413T000000,5.35E+06,5,5,8000,23985,2,0,4,3,12,6720,2009,0,98004,47.6232,-122.22,4600,21750
8651430560,20140522T000000,180000,3,1,870,5330,1,0,0,3,6,870,1969,2014,98042,47.369,-122.077,840,5200
2228900270,20140812T000000,215000,2,1,1010,6000,1,0,0,4,6,1010,1944,0,98133,47.771,-122.353,1610,7313
2228900270,20150212T000000,302000,2,1,1010,6000,1,0,0,4,6,1010,1944,0,98133,47.771,-122.353,1610,7313
6880200030,20150410T000000,352500,3,1.75,1860,7881,1,0,0,3,7,1160,1986,0,98198,47.3855,-122.322,1490,7527
7227501170,20140626T000000,235867,4,2,1330,5926,1,0,0,4,5,1330,1942,0,98056,47.496,-122.19,1150,5485
7504460200,20140717T000000,500000,3,2.25,1760,11946,2,0,0,3,8,1760,1978,0,98074,47.624,-122.05,2080,12068
1559900200,20150326T000000,382000,3,2.25,1800,4500,2,0,0,3,7,1800,1995,0,98019,47.7462,-121.98,1760,6589
546000400,20150422T000000,515000,5,2.5,1690,2402,1.5,0,0,3,7,990,1930,0,98117,47.6903,-122.38,1200,4005
1596600060,20150501T000000,250000,1,1,660,2600,1,0,0,3,6,660,1919,0,98144,47.5723,-122.304,1560,5445
6021501920,20140627T000000,672500,3,2.25,2400,5300,1.5,0,0,4,7,1250,1939,0,98117,47.6876,-122.384,1540,4800
3275860270,20141022T000000,755000,3,2.25,3020,13031,2,0,0,3,9,3020,1989,0,98052,47.6897,-122.098,2480,10204
5457300703,20150320T000000,707500,3,1,1500,2555,2,0,2,3,7,1500,1910,0,98109,47.627,-122.353,1820,2555
2919700885,20140826T000000,459000,4,2,1560,3840,1,0,0,4,6,960,1924,0,98117,47.6882,-122.365,1560,4800
1951500030,20150204T000000,140000,3,1,1090,10620,1.5,0,0,3,7,1090,1959,0,98032,47.3748,-122.294,1380,10620
9550200310,20140811T000000,495000,2,1,970,4284,1,0,0,3,7,970,1905,0,98103,47.6667,-122.333,2050,4284
3630120700,20140513T000000,757000,3,3.25,3190,5283,2,0,0,3,9,3190,2007,0,98029,47.5534,-122.002,2950,5198
3630120700,20150107T000000,765000,3,3.25,3190,5283,2,0,0,3,9,3190,2007,0,98029,47.5534,-122.002,2950,5198
6370000070,20140919T000000,359000,4,1.5,1890,6052,1,0,0,4,7,1890,1955,0,98125,47.7055,-122.3,1510,6072
7935000125,20140605T000000,440000,3,1,1050,7500,1,0,0,3,6,1050,1900,0,98136,47.5473,-122.396,1380,7500
3034200058,20140529T000000,400000,4,1.5,1390,7200,1,0,0,3,7,1140,1965,0,98133,47.7224,-122.332,1630,7702
2856102336,20150325T000000,652000,3,2,1700,4080,1,0,0,4,7,850,1941,0,98117,47.6785,-122.393,1480,5100
2523039239,20140530T000000,260000,3,1.75,1050,5850,1,0,0,3,7,1050,1980,0,98166,47.4574,-122.358,1220,8880
5452800310,20150420T000000,1.33E+06,5,3,3340,10796,1,0,2,3,9,2120,1964,1990,98040,47.5421,-122.229,3290,12955
2724069070,20150220T000000,519500,4,2,1540,17859,1,0,0,3,6,1540,1964,0,98027,47.5326,-122.032,1390,9688
6690500320,20141027T000000,650000,3,1,1710,5992,1.5,0,0,4,7,1560,1928,0,98103,47.6861,-122.354,1240,3001
2413301070,20150324T000000,280000,4,2.25,2100,8075,2,0,0,3,8,2100,1978,0,98003,47.3251,-122.329,2100,7464
1562100030,20140910T000000,515000,4,1.75,1730,7980,1,0,0,4,8,1730,1965,0,98007,47.6219,-122.138,2080,8400
7941140070,20150318T000000,400000,3,2.25,1500,2692,2,0,0,3,7,1500,1986,0,98034,47.7159,-122.203,1470,2418
1703050520,20150414T000000,652100,3,2.5,2380,5017,2,0,0,3,9,2380,2003,0,98074,47.6297,-122.021,2670,6066
2412600030,20140623T000000,235000,6,3,2180,7956,2,0,0,3,7,2180,1980,0,98003,47.3054,-122.305,2214,7684
5266300140,20150408T000000,701000,4,1.5,1840,10080,2,0,0,3,8,1840,1907,0,98118,47.5575,-122.279,1830,5040
11520030,20140624T000000,640000,4,2.5,2341,9594,2,0,0,3,9,2341,1997,0,98052,47.6993,-122.115,2850,9421
7202290140,20140728T000000,455800,3,2.5,1690,4584,2,0,0,3,7,1690,2002,0,98053,47.6866,-122.043,1600,3164
8161010060,20141218T000000,504750,3,2.5,2490,21937,2,0,0,3,8,2490,1993,0,98014,47.6442,-121.898,2450,21937
8562900710,20140711T000000,483000,3,3,2440,15540,2,0,0,3,9,2440,1992,0,98074,47.6104,-122.06,2440,15283
8888000055,20141230T000000,530000,3,0.75,920,20412,1,1,2,5,6,920,1950,0,98070,47.4781,-122.49,1162,54705
3395800295,20140711T000000,250000,2,1,1030,8786,1,0,0,3,6,1030,1956,0,98146,47.4814,-122.341,1480,8121
5557320030,20140924T000000,229950,5,2.75,2000,5885,1,0,0,3,7,1260,1994,0,98023,47.3155,-122.347,1960,6514
2909300640,20140723T000000,884744,4,3.5,4210,9414,2,0,0,3,9,4210,2001,0,98074,47.6067,-122.022,3950,8880
5202500030,20150401T000000,514000,3,1.5,1610,9964,1,0,0,3,7,1080,1977,0,98052,47.6681,-122.143,1610,9964
5561300640,20150506T000000,532000,3,2.25,1910,35015,1,0,0,4,8,1430,1977,0,98027,47.4672,-122.006,2340,36680
3449900030,20140911T000000,423000,4,2.5,2660,5539,2,0,0,3,8,2660,2004,0,98059,47.4981,-122.162,2380,5539
952003435,20140826T000000,420000,2,1,820,4025,1,0,2,5,6,820,1922,0,98126,47.5649,-122.38,1410,5750
6204200340,20141110T000000,521000,3,1.75,1730,18250,1,0,0,3,8,1730,1988,0,98011,47.737,-122.201,2180,10027
1737100830,20150205T000000,577000,4,2.25,2360,7490,2,0,0,3,8,2360,1979,0,98033,47.6988,-122.169,2360,7490
2207200520,20140929T000000,425000,3,1,970,8040,1,0,0,3,7,970,1956,0,98007,47.603,-122.132,1250,7000
3818400060,20141031T000000,495000,4,2.5,2460,4862,2,0,0,3,8,2460,2004,0,98028,47.7719,-122.235,2900,4895
9264960560,20141001T000000,340000,3,2.5,2690,8577,2,0,0,3,9,2690,1987,0,98023,47.3026,-122.351,2570,8066
6362900172,20140923T000000,499950,3,3.5,1820,1991,2,0,0,3,8,1430,2014,0,98144,47.596,-122.298,1550,1460
9272200810,20150316T000000,1.22E+06,4,3,3470,4750,2,0,2,3,9,2370,2014,0,98116,47.5917,-122.386,2420,4761
3629160060,20150227T000000,720000,4,2.75,3370,7634,1,0,2,5,8,2110,1977,0,98056,47.5259,-122.204,2460,7634
4324200060,20150312T000000,249000,3,1.5,1700,8247,1,0,0,3,7,1010,1970,0,98031,47.4216,-122.174,1440,8400
3830620710,20140613T000000,206135,3,1,1340,11070,1,0,0,4,7,1340,1978,0,98030,47.3527,-122.178,1650,7630
3276900030,20141006T000000,300000,5,2.75,2000,9276,2,0,0,4,7,2000,1968,0,98055,47.444,-122.19,1240,8270
4058800830,20150318T000000,612000,6,3,3840,14040,1.5,0,3,3,8,2460,1949,0,98178,47.506,-122.241,2170,6765
6202600070,20141106T000000,1.10E+06,5,2.5,3890,27311,2,0,2,3,10,3890,1950,1990,98177,47.7291,-122.363,3160,22641
8581200030,20150224T000000,230000,4,2,1220,9100,1.5,0,0,4,7,1220,1970,0,98023,47.2964,-122.376,1160,7700
2771601940,20150504T000000,850000,3,1,2280,4600,1,0,2,3,8,1250,1936,0,98119,47.6378,-122.372,1910,4000
2214800270,20140925T000000,355000,4,2.5,2770,7000,1,0,0,4,7,1940,1979,0,98001,47.3396,-122.256,2140,7684
7312000240,20140623T000000,442000,4,2.5,2520,7253,2,0,0,3,9,2520,1990,0,98059,47.5148,-122.159,2570,8359
8562890560,20140626T000000,399000,4,3,3060,5000,2,0,0,3,8,3060,2001,0,98042,47.3786,-122.126,3060,5668
4136930310,20141106T000000,360000,4,2.5,2390,7115,2,0,0,3,9,2390,1999,0,98092,47.2593,-122.222,2600,7916
1328330350,20150213T000000,390000,3,1.75,1320,7725,1,0,0,3,8,1320,1978,0,98058,47.4425,-122.133,2020,7210
5255690060,20150318T000000,413000,5,2.5,2900,8711,1,0,0,3,8,1650,1977,0,98011,47.7752,-122.197,2340,8869
402000260,20150211T000000,190000,2,1,700,9500,1,0,0,3,6,700,1951,0,98118,47.5294,-122.276,1020,5617
7787110060,20141013T000000,432900,3,2.5,2210,9226,2,0,0,3,8,2210,1998,0,98045,47.4849,-121.782,2430,8902
8651580310,20140528T000000,621138,3,2.25,2180,7741,2,0,0,3,9,2180,1986,0,98074,47.6482,-122.072,2300,8581
3705000060,20140604T000000,270000,3,2.25,2080,4252,1.5,0,0,3,7,1550,2003,0,98042,47.4203,-122.157,2080,2275
7525410060,20150109T000000,610000,4,2.25,2090,35040,1,0,0,3,8,1490,1980,0,98075,47.5739,-122.032,2910,21132
3295700060,20140602T000000,500000,3,2,1720,5525,1,0,2,5,7,960,1941,0,98108,47.559,-122.298,1760,5525
8121500060,20140807T000000,715000,4,2.25,2460,40635,1,0,0,5,8,2460,1968,0,98053,47.6627,-122.032,2250,40635
3728800320,20140529T000000,264000,3,1.5,1470,14821,1,0,0,4,7,1470,1958,0,98042,47.3658,-122.148,1760,15370
6003501535,20140828T000000,550000,3,1.75,1650,3200,1.5,0,0,3,8,1650,1901,0,98102,47.6209,-122.317,1500,2400
2621750340,20141015T000000,337000,3,2,1690,9087,1,0,0,3,8,1690,1997,0,98042,47.3724,-122.108,2090,8100
3445000274,20150513T000000,170000,3,1,970,8710,1,0,0,4,6,970,1962,0,98198,47.4167,-122.302,1280,11805
3288200030,20140829T000000,405000,4,2.5,2030,9095,1,0,0,4,7,1130,1972,0,98034,47.7321,-122.185,1940,8000
4188000640,20140911T000000,775000,4,2.5,2540,28563,1,0,0,3,10,2540,1984,0,98052,47.7185,-122.114,2790,20301
2558730070,20140825T000000,425000,3,2.25,1570,7475,1,0,0,4,7,1200,1983,0,98034,47.7223,-122.174,1700,7230
7923500060,20140922T000000,713000,5,2.75,2580,9242,2,0,2,4,8,1720,1967,0,98007,47.5943,-122.133,2240,9316
8016300030,20141103T000000,555000,5,2.5,2090,8712,1,0,0,3,8,1420,1966,0,98008,47.5968,-122.127,2490,8712
3629920830,20150506T000000,810000,4,2.5,3260,5608,2,0,0,3,9,3260,2003,0,98029,47.5453,-121.995,3010,5608
4054510270,20140827T000000,1.25E+06,4,3.75,3830,41263,2,0,0,4,11,3830,1990,0,98077,47.7237,-122.042,5600,56568
2864600105,20140624T000000,819000,3,3.5,2130,6150,2,0,2,5,8,1530,1908,0,98199,47.6491,-122.405,2040,5381
8165500830,20150327T000000,409900,3,2.5,1690,1200,2,0,0,3,8,1410,2013,0,98106,47.5389,-122.367,1690,1760
4395600060,20140630T000000,935000,2,2.5,1780,2067,2,0,0,5,9,1780,1974,0,98004,47.6132,-122.21,2320,2067
4444800045,20150420T000000,657500,4,1.75,1620,7560,1,0,3,4,7,1380,1947,0,98117,47.6981,-122.4,2170,8650
1115300270,20150428T000000,900000,6,3.75,4210,6105,2,0,0,3,9,3280,2008,0,98059,47.5211,-122.157,3820,6368
5363200200,20150402T000000,932800,5,3.25,2980,7095,2.5,0,0,3,9,2980,1998,2007,98115,47.6919,-122.294,1670,7140
6067900640,20150420T000000,391000,3,2,1490,9000,1,0,0,4,8,1490,1977,0,98006,47.5455,-122.184,2190,9000
4279200060,20141230T000000,420000,4,2.5,2110,9825,2,0,0,3,8,2110,2000,0,98059,47.4979,-122.153,1650,9900
3425059222,20141124T000000,1.30E+06,6,3.5,6563,32670,2,0,0,3,10,5153,2002,0,98005,47.6078,-122.157,2610,22651
5253300397,20150409T000000,415000,3,1.5,1510,16800,1,0,0,5,8,1510,1956,0,98133,47.751,-122.338,1560,7276
1769600204,20150225T000000,350000,3,1.75,1830,9425,1,0,0,3,8,1590,1946,0,98146,47.5038,-122.379,1670,8430
1176001195,20140621T000000,375000,2,1,1230,1820,2,0,0,4,7,830,1948,0,98107,47.6684,-122.401,1660,3056
1239400570,20141117T000000,860000,3,1.75,2180,14135,1,0,2,5,8,1300,1947,0,98033,47.673,-122.187,3540,10318
6071600270,20140603T000000,495000,4,2.25,2220,8872,1,0,0,4,8,1110,1961,0,98006,47.5491,-122.17,2220,9106
1311100520,20150414T000000,250000,4,2.25,1730,8400,1,0,0,3,7,1730,1962,0,98001,47.3386,-122.288,1550,7920
1402200070,20141013T000000,365000,4,2.25,1990,21312,1,0,0,4,8,1990,1968,0,98058,47.439,-122.144,2400,19210
1419700270,20140507T000000,503000,3,2.75,1540,6760,1,0,0,5,7,1210,1980,0,98034,47.7163,-122.212,1540,7416
5126900310,20150325T000000,150000,2,1,1100,7200,1,0,0,4,6,1100,1944,0,98058,47.4752,-122.172,1390,7200
8816400885,20141008T000000,450000,4,1.75,1640,1480,1,0,0,4,7,820,1912,0,98105,47.6684,-122.314,1420,2342
5412100550,20141208T000000,355000,4,3,2590,7213,2,0,0,3,8,2590,2001,0,98001,47.2609,-122.289,2550,6800
7203000465,20141018T000000,245000,3,2,1450,9333,2,0,0,4,7,1450,1972,0,98003,47.346,-122.315,1910,7701
1862900160,20140703T000000,265900,3,2,1180,7793,1,0,0,4,7,1180,1992,0,98031,47.4053,-122.181,1720,7793
984220240,20141125T000000,299000,4,2.5,1820,7575,1,0,0,3,7,1220,1975,0,98058,47.4339,-122.167,1840,7650
4458800060,20150409T000000,957500,4,2.25,2360,11523,2,0,0,4,10,2360,1968,0,98040,47.5318,-122.224,2850,11362
1138000160,20140908T000000,343000,3,1,1120,7250,1,0,0,4,7,1120,1972,0,98034,47.7143,-122.211,1340,7302
9406520550,20141027T000000,307500,3,2.25,1646,7364,2,0,0,3,7,1646,1994,0,98038,47.3646,-122.037,1975,9161
7852160070,20150105T000000,937500,5,3.75,4210,14599,2,0,3,3,10,4210,2004,0,98065,47.5364,-121.858,3950,13591
7214700160,20140509T000000,610000,3,3,2480,45302,1,0,0,4,8,1620,1976,0,98077,47.7591,-122.073,1260,14100
2483700160,20140917T000000,720000,3,1.5,1590,7080,1,0,2,3,8,1310,1952,0,98136,47.5244,-122.386,2080,7200
1972201820,20141016T000000,610000,4,2,2130,2620,1.5,0,0,5,7,1650,1919,0,98103,47.6515,-122.346,1330,2719
9477000060,20150331T000000,434500,3,1.75,1650,7965,1,0,0,4,7,1650,1967,0,98034,47.7335,-122.193,1560,7350
7932000041,20150512T000000,602500,2,2.5,3090,47044,1,0,0,4,10,2250,1979,0,98058,47.4291,-122.177,1860,62829
1231000520,20141118T000000,607010,4,2.5,2180,4000,2,0,0,3,8,1700,2002,0,98118,47.5553,-122.269,2180,4000
7522500070,20150204T000000,610000,3,1,1800,5750,1,0,0,3,7,1040,1947,0,98117,47.686,-122.395,1320,5625
4215250310,20140919T000000,828500,4,2.5,3720,35000,2,0,0,3,10,3720,1983,0,98072,47.7582,-122.13,3720,35000
5560000070,20140707T000000,199990,3,1,1100,8560,1,0,0,3,6,1100,1961,0,98023,47.329,-122.338,1120,8470
1545804460,20150401T000000,294000,3,1.75,1530,9362,1,0,0,3,7,1530,1987,0,98038,47.3643,-122.049,1480,8125
9510970310,20140612T000000,789500,4,2.5,3010,6100,2,0,0,3,9,3010,2005,0,98052,47.6647,-122.08,2890,5176
98030160,20150212T000000,797000,3,3.5,3500,9473,2,0,0,3,10,3500,2008,0,98075,47.5807,-121.972,3510,7833
7853300070,20140818T000000,539950,5,3,3100,5250,2,0,0,3,7,3100,2006,0,98065,47.5369,-121.888,2460,5250
934300140,20150323T000000,284950,4,1.5,2000,6778,1,0,0,4,7,1170,1962,0,98198,47.3708,-122.311,1940,7531
1245001820,20150429T000000,776500,4,1.5,2290,10372,1,0,0,3,7,1510,1965,1987,98033,47.6888,-122.199,1900,8109
1974200060,20150424T000000,525000,4,2.5,2400,10070,1,0,0,3,7,1510,1967,0,98034,47.7104,-122.24,2030,9964
7300410060,20150425T000000,303000,3,2.5,1850,4957,2,0,0,3,8,1850,1999,0,98092,47.3311,-122.17,2400,6367
1939110310,20150310T000000,722080,3,3.25,3680,7650,2,0,0,3,9,2340,1988,0,98074,47.6272,-122.033,2280,8515
7888000390,20140627T000000,140000,3,1,1060,7473,1,0,0,3,7,1060,1959,0,98198,47.3699,-122.309,1320,7912
7888000390,20150401T000000,235000,3,1,1060,7473,1,0,0,3,7,1060,1959,0,98198,47.3699,-122.309,1320,7912
1529300435,20141120T000000,440000,3,1,1610,5500,1.5,0,0,3,7,1610,1903,1973,98103,47.698,-122.351,1200,5701
2960900045,20140718T000000,605000,3,1.75,2330,6000,1.5,0,0,4,7,1630,1940,0,98126,47.5765,-122.378,1600,4000
3959400135,20140602T000000,380000,2,1,1210,4800,1,0,0,3,8,1060,1950,0,98108,47.5625,-122.316,1380,4800
7972600765,20140625T000000,352000,4,1,1530,8890,1,0,0,3,7,980,1925,0,98106,47.5308,-122.35,1100,5203
7214810550,20150413T000000,420000,4,2.25,2270,12000,1,0,0,4,7,1360,1979,0,98072,47.7559,-122.148,2500,10120
3271801090,20150430T000000,1.18E+06,4,2,2590,7220,2,0,2,4,10,2590,1930,0,98199,47.647,-122.41,2530,6380
8964800370,20141022T000000,1.38E+06,3,1.5,1850,10572,1,0,0,4,8,1850,1953,0,98004,47.6194,-122.208,3030,12752
8019200030,20140926T000000,300000,3,1.5,1500,14750,1.5,0,0,4,6,1500,1933,0,98168,47.495,-122.318,1270,15100
2954400400,20141112T000000,1.15E+06,4,3.25,4740,49091,2,0,0,3,11,4740,1990,0,98053,47.6624,-122.071,4800,42387
3013301525,20141013T000000,453500,2,1.5,1710,4189,1,0,1,5,7,1160,1951,0,98136,47.5286,-122.383,1530,5608
3303100075,20141014T000000,443500,3,2,1920,7598,1,0,0,4,8,1920,1972,0,98177,47.7735,-122.363,2220,7598
2004100075,20150326T000000,332000,2,1,1150,8138,1,0,0,3,7,1150,1954,0,98155,47.737,-122.325,1300,8139
4221270340,20150327T000000,655000,3,2.5,2320,4721,2,0,0,3,8,2320,2004,0,98075,47.591,-122.017,2250,4356
7177300575,20140903T000000,475000,4,1,1420,6000,1.5,0,0,3,7,1420,1950,0,98115,47.6844,-122.302,1420,6180
1471630350,20141024T000000,372500,3,1.75,1550,12956,1,0,0,3,7,1210,1988,0,98045,47.4711,-121.752,1630,15360
1250203335,20140527T000000,1.05E+06,4,2.5,2920,7200,1,0,3,3,8,1470,1921,2006,98144,47.5947,-122.288,3210,6825
8815400105,20140603T000000,500000,3,1.75,1620,4200,1,0,0,5,7,830,1945,0,98115,47.6743,-122.285,1580,5000
5315100737,20140528T000000,900000,6,2.75,2300,24773,1.5,0,0,4,9,2300,1950,1985,98040,47.5833,-122.242,2720,11740
3333002440,20140604T000000,327500,3,1,1070,7140,1,0,0,3,7,1070,1989,0,98118,47.5427,-122.288,1390,2374
2130702205,20150406T000000,390000,3,1.75,1790,7123,1,0,0,3,7,1790,1913,1995,98019,47.7429,-121.981,1660,8128
2159900060,20150113T000000,451101,2,1.5,1510,1962,2,0,0,4,8,1510,1985,0,98007,47.6214,-122.153,1510,2182
194000575,20141014T000000,455000,4,1,1340,5800,1.5,0,2,3,7,1340,1914,0,98116,47.5658,-122.389,1900,5800
